year,quarter,PPI,naics_code,date
2013,2,99.9,333519,2013Q2
2013,3,100.2,333519,2013Q3
2013,4,100.2,333519,2013Q4
2014,1,100.6,333519,2014Q1
2014,2,101.2,333519,2014Q2
2014,3,101.7,333519,2014Q3
2014,4,101.8,333519,2014Q4
2015,1,102.8,333519,2015Q1
2015,2,102.9,333519,2015Q2
2015,3,103.4,333519,2015Q3
2015,4,103.3,333519,2015Q4
2016,1,103.5,333519,2016Q1
2016,2,104.3,333519,2016Q2
2016,3,104.3,333519,2016Q3
2016,4,103.1,333519,2016Q4
2017,1,102.2,333519,2017Q1
2017,2,103.0,333519,2017Q2
2017,3,103.6,333519,2017Q3
2017,4,103.6,333519,2017Q4
2018,1,104.0,333519,2018Q1
2018,2,104.5,333519,2018Q2
2018,3,108.1,333519,2018Q3
2018,4,108.1,333519,2018Q4
2019,1,109.4,333519,2019Q1
2019,2,109.6,333519,2019Q2
2019,3,109.7,333519,2019Q3
2019,4,109.8,333519,2019Q4
2020,1,110.3,333519,2020Q1
2020,2,110.0,333519,2020Q2
2020,3,110.1,333519,2020Q3
2020,4,110.2,333519,2020Q4
2021,1,110.7,333519,2021Q1
2021,2,111.1,333519,2021Q2
2021,3,111.576,333519,2021Q3
2021,4,111.72,333519,2021Q4
2022,1,127.54,333519,2022Q1
2022,2,128.958,333519,2022Q2
2022,3,132.274,333519,2022Q3
2022,4,137.569,333519,2022Q4
2023,1,146.017,333519,2023Q1
2023,2,144.995,333519,2023Q2
2023,3,145.887,333519,2023Q3
2023,4,146.206,333519,2023Q4
2024,1,147.989,333519,2024Q1
2024,2,148.443,333519,2024Q2
2024,3,148.218,333519,2024Q3
2024,4,147.57,333519,2024Q4
2025,1,153.196,333519,2025Q1
2025,2,154.333,333519,2025Q2
1984,4,100.0,3336,1984Q4
1985,1,100.3,3336,1985Q1
1985,2,101.0,3336,1985Q2
1985,3,100.7,3336,1985Q3
1985,4,100.5,3336,1985Q4
1986,1,101.1,3336,1986Q1
1986,2,102.1,3336,1986Q2
1986,3,101.9,3336,1986Q3
1986,4,102.3,3336,1986Q4
1987,1,102.5,3336,1987Q1
1987,2,102.3,3336,1987Q2
1987,3,102.8,3336,1987Q3
1987,4,103.1,3336,1987Q4
1988,1,104.1,3336,1988Q1
1988,2,104.2,3336,1988Q2
1988,3,106.1,3336,1988Q3
1988,4,106.7,3336,1988Q4
1989,1,107.6,3336,1989Q1
1989,2,109.0,3336,1989Q2
1989,3,112.1,3336,1989Q3
1989,4,112.8,3336,1989Q4
1990,1,115.9,3336,1990Q1
1990,2,116.2,3336,1990Q2
1990,3,117.2,3336,1990Q3
1990,4,118.6,3336,1990Q4
1991,1,120.3,3336,1991Q1
1991,2,120.7,3336,1991Q2
1991,3,122.8,3336,1991Q3
1991,4,122.7,3336,1991Q4
1992,1,123.2,3336,1992Q1
1992,2,123.3,3336,1992Q2
1992,3,124.4,3336,1992Q3
1992,4,124.4,3336,1992Q4
1993,1,125.5,3336,1993Q1
1993,2,125.5,3336,1993Q2
1993,3,126.2,3336,1993Q3
1993,4,126.4,3336,1993Q4
1994,1,127.5,3336,1994Q1
1994,2,127.8,3336,1994Q2
1994,3,129.3,3336,1994Q3
1994,4,129.6,3336,1994Q4
1995,1,130.5,3336,1995Q1
1995,2,130.8,3336,1995Q2
1995,3,130.9,3336,1995Q3
1995,4,131.1,3336,1995Q4
1996,1,132.0,3336,1996Q1
1996,2,131.8,3336,1996Q2
1996,3,132.7,3336,1996Q3
1996,4,133.4,3336,1996Q4
1997,1,133.7,3336,1997Q1
1997,2,133.3,3336,1997Q2
1997,3,133.5,3336,1997Q3
1997,4,133.6,3336,1997Q4
1998,1,133.6,3336,1998Q1
1998,2,133.7,3336,1998Q2
1998,3,134.2,3336,1998Q3
1998,4,134.3,3336,1998Q4
1999,1,135.5,3336,1999Q1
1999,2,135.7,3336,1999Q2
1999,3,135.8,3336,1999Q3
1999,4,135.9,3336,1999Q4
2000,1,136.2,3336,2000Q1
2000,2,136.3,3336,2000Q2
2000,3,137.0,3336,2000Q3
2000,4,136.9,3336,2000Q4
2001,1,137.4,3336,2001Q1
2001,2,137.5,3336,2001Q2
2001,3,138.0,3336,2001Q3
2001,4,138.2,3336,2001Q4
2002,1,138.5,3336,2002Q1
2002,2,138.8,3336,2002Q2
2002,3,139.1,3336,2002Q3
2002,4,138.6,3336,2002Q4
2003,1,138.6,3336,2003Q1
2003,2,138.9,3336,2003Q2
2003,3,139.6,3336,2003Q3
2003,4,139.6,3336,2003Q4
2004,1,140.2,3336,2004Q1
2004,2,140.8,3336,2004Q2
2004,3,141.2,3336,2004Q3
2004,4,141.3,3336,2004Q4
2005,1,142.8,3336,2005Q1
2005,2,143.2,3336,2005Q2
2005,3,143.6,3336,2005Q3
2005,4,144.5,3336,2005Q4
2006,1,146.9,3336,2006Q1
2006,2,147.5,3336,2006Q2
2006,3,148.9,3336,2006Q3
2006,4,149.7,3336,2006Q4
2007,1,153.0,3336,2007Q1
2007,2,151.8,3336,2007Q2
2007,3,152.4,3336,2007Q3
2007,4,153.0,3336,2007Q4
2008,1,157.4,3336,2008Q1
2008,2,160.2,3336,2008Q2
2008,3,166.0,3336,2008Q3
2008,4,171.4,3336,2008Q4
2009,1,174.5,3336,2009Q1
2009,2,174.6,3336,2009Q2
2009,3,176.1,3336,2009Q3
2009,4,174.6,3336,2009Q4
2010,1,174.5,3336,2010Q1
2010,2,174.0,3336,2010Q2
2010,3,174.7,3336,2010Q3
2010,4,174.8,3336,2010Q4
2011,1,176.5,3336,2011Q1
2011,2,178.5,3336,2011Q2
2011,3,178.4,3336,2011Q3
2011,4,178.5,3336,2011Q4
2012,1,178.1,3336,2012Q1
2012,2,179.4,3336,2012Q2
2012,3,179.2,3336,2012Q3
2012,4,179.8,3336,2012Q4
2013,1,180.0,3336,2013Q1
2013,2,180.8,3336,2013Q2
2013,3,181.4,3336,2013Q3
2013,4,181.9,3336,2013Q4
2014,1,182.6,3336,2014Q1
2014,2,182.8,3336,2014Q2
2014,3,183.6,3336,2014Q3
2014,4,183.9,3336,2014Q4
2015,1,184.5,3336,2015Q1
2015,2,184.3,3336,2015Q2
2015,3,184.8,3336,2015Q3
2015,4,185.0,3336,2015Q4
2016,1,182.0,3336,2016Q1
2016,2,181.8,3336,2016Q2
2016,3,181.7,3336,2016Q3
2016,4,181.7,3336,2016Q4
2017,1,181.7,3336,2017Q1
2017,2,182.5,3336,2017Q2
2017,3,182.1,3336,2017Q3
2017,4,180.4,3336,2017Q4
2018,1,183.7,3336,2018Q1
2018,2,183.6,3336,2018Q2
2018,3,184.5,3336,2018Q3
2018,4,186.9,3336,2018Q4
2019,1,188.0,3336,2019Q1
2019,2,189.3,3336,2019Q2
2019,3,189.7,3336,2019Q3
2019,4,190.1,3336,2019Q4
2020,1,191.6,3336,2020Q1
2020,2,192.3,3336,2020Q2
2020,3,192.7,3336,2020Q3
2020,4,193.3,3336,2020Q4
2021,1,193.9,3336,2021Q1
2021,2,195.6,3336,2021Q2
2021,3,197.911,3336,2021Q3
2021,4,199.891,3336,2021Q4
2022,1,205.127,3336,2022Q1
2022,2,210.961,3336,2022Q2
2022,3,212.474,3336,2022Q3
2022,4,214.681,3336,2022Q4
2023,1,221.517,3336,2023Q1
2023,2,222.529,3336,2023Q2
2023,3,225.288,3336,2023Q3
2023,4,226.262,3336,2023Q4
2024,1,229.878,3336,2024Q1
2024,2,231.313,3336,2024Q2
2024,3,232.206,3336,2024Q3
2024,4,233.595,3336,2024Q4
2025,1,238.43,3336,2025Q1
2025,2,240.695,3336,2025Q2
1984,4,100.0,33361,1984Q4
1985,1,100.3,33361,1985Q1
1985,2,101.0,33361,1985Q2
1985,3,100.7,33361,1985Q3
1985,4,100.5,33361,1985Q4
1986,1,101.1,33361,1986Q1
1986,2,102.1,33361,1986Q2
1986,3,101.9,33361,1986Q3
1986,4,102.3,33361,1986Q4
1987,1,102.5,33361,1987Q1
1987,2,102.3,33361,1987Q2
1987,3,102.8,33361,1987Q3
1987,4,103.1,33361,1987Q4
1988,1,104.1,33361,1988Q1
1988,2,104.2,33361,1988Q2
1988,3,106.1,33361,1988Q3
1988,4,106.7,33361,1988Q4
1989,1,107.6,33361,1989Q1
1989,2,109.0,33361,1989Q2
1989,3,112.1,33361,1989Q3
1989,4,112.8,33361,1989Q4
1990,1,115.9,33361,1990Q1
1990,2,116.2,33361,1990Q2
1990,3,117.2,33361,1990Q3
1990,4,118.6,33361,1990Q4
1991,1,120.3,33361,1991Q1
1991,2,120.7,33361,1991Q2
1991,3,122.8,33361,1991Q3
1991,4,122.7,33361,1991Q4
1992,1,123.2,33361,1992Q1
1992,2,123.3,33361,1992Q2
1992,3,124.4,33361,1992Q3
1992,4,124.4,33361,1992Q4
1993,1,125.5,33361,1993Q1
1993,2,125.5,33361,1993Q2
1993,3,126.2,33361,1993Q3
1993,4,126.4,33361,1993Q4
1994,1,127.5,33361,1994Q1
1994,2,127.8,33361,1994Q2
1994,3,129.3,33361,1994Q3
1994,4,129.6,33361,1994Q4
1995,1,130.5,33361,1995Q1
1995,2,130.8,33361,1995Q2
1995,3,130.9,33361,1995Q3
1995,4,131.1,33361,1995Q4
1996,1,132.0,33361,1996Q1
1996,2,131.8,33361,1996Q2
1996,3,132.7,33361,1996Q3
1996,4,133.4,33361,1996Q4
1997,1,133.7,33361,1997Q1
1997,2,133.3,33361,1997Q2
1997,3,133.5,33361,1997Q3
1997,4,133.6,33361,1997Q4
1998,1,133.6,33361,1998Q1
1998,2,133.7,33361,1998Q2
1998,3,134.2,33361,1998Q3
1998,4,134.3,33361,1998Q4
1999,1,135.5,33361,1999Q1
1999,2,135.7,33361,1999Q2
1999,3,135.8,33361,1999Q3
1999,4,135.9,33361,1999Q4
2000,1,136.2,33361,2000Q1
2000,2,136.3,33361,2000Q2
2000,3,137.0,33361,2000Q3
2000,4,136.9,33361,2000Q4
2001,1,137.4,33361,2001Q1
2001,2,137.5,33361,2001Q2
2001,3,138.0,33361,2001Q3
2001,4,138.2,33361,2001Q4
2002,1,138.5,33361,2002Q1
2002,2,138.8,33361,2002Q2
2002,3,139.1,33361,2002Q3
2002,4,138.6,33361,2002Q4
2003,1,138.6,33361,2003Q1
2003,2,138.9,33361,2003Q2
2003,3,139.6,33361,2003Q3
2003,4,139.6,33361,2003Q4
2004,1,140.2,33361,2004Q1
2004,2,140.8,33361,2004Q2
2004,3,141.2,33361,2004Q3
2004,4,141.3,33361,2004Q4
2005,1,142.8,33361,2005Q1
2005,2,143.2,33361,2005Q2
2005,3,143.6,33361,2005Q3
2005,4,144.5,33361,2005Q4
2006,1,146.9,33361,2006Q1
2006,2,147.5,33361,2006Q2
2006,3,148.9,33361,2006Q3
2006,4,149.7,33361,2006Q4
2007,1,153.0,33361,2007Q1
2007,2,151.8,33361,2007Q2
2007,3,152.4,33361,2007Q3
2007,4,153.0,33361,2007Q4
2008,1,157.5,33361,2008Q1
2008,2,160.3,33361,2008Q2
2008,3,166.1,33361,2008Q3
2008,4,171.4,33361,2008Q4
2009,1,174.5,33361,2009Q1
2009,2,174.7,33361,2009Q2
2009,3,176.1,33361,2009Q3
2009,4,174.6,33361,2009Q4
2010,1,174.4,33361,2010Q1
2010,2,174.0,33361,2010Q2
2010,3,174.7,33361,2010Q3
2010,4,174.8,33361,2010Q4
2011,1,176.5,33361,2011Q1
2011,2,178.5,33361,2011Q2
2011,3,178.4,33361,2011Q3
2011,4,178.5,33361,2011Q4
2012,1,178.1,33361,2012Q1
2012,2,179.4,33361,2012Q2
2012,3,179.2,33361,2012Q3
2012,4,179.8,33361,2012Q4
2013,1,180.0,33361,2013Q1
2013,2,180.8,33361,2013Q2
2013,3,181.4,33361,2013Q3
2013,4,181.9,33361,2013Q4
2014,1,182.5,33361,2014Q1
2014,2,182.8,33361,2014Q2
2014,3,183.6,33361,2014Q3
2014,4,183.9,33361,2014Q4
2015,1,184.5,33361,2015Q1
2015,2,184.3,33361,2015Q2
2015,3,184.8,33361,2015Q3
2015,4,185.0,33361,2015Q4
2016,1,182.0,33361,2016Q1
2016,2,181.8,33361,2016Q2
2016,3,181.7,33361,2016Q3
2016,4,181.7,33361,2016Q4
2017,1,181.7,33361,2017Q1
2017,2,182.5,33361,2017Q2
2017,3,182.1,33361,2017Q3
2017,4,180.4,33361,2017Q4
2018,1,183.7,33361,2018Q1
2018,2,183.6,33361,2018Q2
2018,3,184.5,33361,2018Q3
2018,4,186.9,33361,2018Q4
2019,1,188.0,33361,2019Q1
2019,2,189.3,33361,2019Q2
2019,3,189.7,33361,2019Q3
2019,4,190.1,33361,2019Q4
2020,1,191.6,33361,2020Q1
2020,2,192.3,33361,2020Q2
2020,3,192.6,33361,2020Q3
2020,4,193.3,33361,2020Q4
2021,1,193.9,33361,2021Q1
2021,2,195.6,33361,2021Q2
2021,3,197.906,33361,2021Q3
2021,4,199.886,33361,2021Q4
2022,1,205.122,33361,2022Q1
2022,2,210.956,33361,2022Q2
2022,3,212.469,33361,2022Q3
2022,4,214.676,33361,2022Q4
2023,1,221.511,33361,2023Q1
2023,2,222.524,33361,2023Q2
2023,3,225.283,33361,2023Q3
2023,4,226.256,33361,2023Q4
2024,1,229.872,33361,2024Q1
2024,2,231.307,33361,2024Q2
2024,3,232.201,33361,2024Q3
2024,4,233.589,33361,2024Q4
2025,1,238.425,33361,2025Q1
2025,2,240.689,33361,2025Q2
1982,2,100.0,333611,1982Q2
1982,3,100.3,333611,1982Q3
1982,4,101.7,333611,1982Q4
1983,1,101.9,333611,1983Q1
1983,2,101.9,333611,1983Q2
1983,3,101.9,333611,1983Q3
1983,4,102.0,333611,1983Q4
1984,1,108.2,333611,1984Q1
1984,2,107.2,333611,1984Q2
1984,3,104.8,333611,1984Q3
1984,4,106.2,333611,1984Q4
1985,1,105.8,333611,1985Q1
1985,2,107.9,333611,1985Q2
1985,3,109.0,333611,1985Q3
1985,4,106.9,333611,1985Q4
1986,1,106.9,333611,1986Q1
1986,2,108.4,333611,1986Q2
1986,3,107.8,333611,1986Q3
1986,4,109.0,333611,1986Q4
1987,1,111.5,333611,1987Q1
1987,2,110.3,333611,1987Q2
1987,3,112.2,333611,1987Q3
1987,4,112.7,333611,1987Q4
1988,1,113.6,333611,1988Q1
1988,2,113.7,333611,1988Q2
1988,3,116.4,333611,1988Q3
1988,4,118.0,333611,1988Q4
1989,1,119.1,333611,1989Q1
1989,2,121.8,333611,1989Q2
1989,3,127.3,333611,1989Q3
1989,4,127.6,333611,1989Q4
1990,1,134.1,333611,1990Q1
1990,2,134.2,333611,1990Q2
1990,3,134.4,333611,1990Q3
1990,4,138.0,333611,1990Q4
1991,1,138.6,333611,1991Q1
1991,2,138.6,333611,1991Q2
1991,3,141.5,333611,1991Q3
1991,4,141.0,333611,1991Q4
1992,1,141.5,333611,1992Q1
1992,2,141.5,333611,1992Q2
1992,3,142.3,333611,1992Q3
1992,4,142.5,333611,1992Q4
1993,1,143.7,333611,1993Q1
1993,2,143.7,333611,1993Q2
1993,3,144.5,333611,1993Q3
1993,4,144.5,333611,1993Q4
1994,1,146.0,333611,1994Q1
1994,2,146.2,333611,1994Q2
1994,3,148.2,333611,1994Q3
1994,4,148.3,333611,1994Q4
1995,1,148.6,333611,1995Q1
1995,2,149.4,333611,1995Q2
1995,3,146.3,333611,1995Q3
1995,4,146.4,333611,1995Q4
1996,1,146.4,333611,1996Q1
1996,2,144.4,333611,1996Q2
1996,3,145.0,333611,1996Q3
1996,4,146.9,333611,1996Q4
1997,1,147.4,333611,1997Q1
1997,2,146.0,333611,1997Q2
1997,3,146.5,333611,1997Q3
1997,4,146.6,333611,1997Q4
1998,1,151.8,333611,1998Q1
1998,2,152.0,333611,1998Q2
1998,3,152.2,333611,1998Q3
1998,4,152.5,333611,1998Q4
1999,1,154.0,333611,1999Q1
1999,2,154.2,333611,1999Q2
1999,3,154.5,333611,1999Q3
1999,4,154.7,333611,1999Q4
2000,1,154.8,333611,2000Q1
2000,2,155.0,333611,2000Q2
2000,3,155.8,333611,2000Q3
2000,4,156.0,333611,2000Q4
2001,1,156.3,333611,2001Q1
2001,2,156.5,333611,2001Q2
2001,3,157.7,333611,2001Q3
2001,4,157.9,333611,2001Q4
2002,1,158.3,333611,2002Q1
2002,2,159.7,333611,2002Q2
2002,3,159.7,333611,2002Q3
2002,4,160.1,333611,2002Q4
2003,1,160.8,333611,2003Q1
2003,2,161.2,333611,2003Q2
2003,3,160.2,333611,2003Q3
2003,4,161.3,333611,2003Q4
2004,1,161.0,333611,2004Q1
2004,2,161.1,333611,2004Q2
2004,3,162.2,333611,2004Q3
2004,4,163.0,333611,2004Q4
2005,1,163.4,333611,2005Q1
2005,2,164.2,333611,2005Q2
2005,3,160.3,333611,2005Q3
2005,4,163.3,333611,2005Q4
2006,1,164.6,333611,2006Q1
2006,2,167.0,333611,2006Q2
2006,3,168.8,333611,2006Q3
2006,4,171.0,333611,2006Q4
2007,1,178.0,333611,2007Q1
2007,2,173.9,333611,2007Q2
2007,3,174.3,333611,2007Q3
2007,4,175.6,333611,2007Q4
2008,1,187.7,333611,2008Q1
2008,2,191.4,333611,2008Q2
2008,3,204.3,333611,2008Q3
2008,4,205.7,333611,2008Q4
2009,1,211.7,333611,2009Q1
2009,2,211.6,333611,2009Q2
2009,3,215.7,333611,2009Q3
2009,4,209.0,333611,2009Q4
2010,1,207.6,333611,2010Q1
2010,2,208.8,333611,2010Q2
2010,3,209.2,333611,2010Q3
2010,4,210.8,333611,2010Q4
2011,1,211.1,333611,2011Q1
2011,2,215.1,333611,2011Q2
2011,3,212.8,333611,2011Q3
2011,4,210.6,333611,2011Q4
2012,1,207.8,333611,2012Q1
2012,2,212.1,333611,2012Q2
2012,3,210.1,333611,2012Q3
2012,4,212.6,333611,2012Q4
2013,1,212.7,333611,2013Q1
2013,2,213.3,333611,2013Q2
2013,3,215.3,333611,2013Q3
2013,4,217.5,333611,2013Q4
2014,1,219.5,333611,2014Q1
2014,2,219.2,333611,2014Q2
2014,3,222.1,333611,2014Q3
2014,4,223.7,333611,2014Q4
2015,1,223.2,333611,2015Q1
2015,2,218.4,333611,2015Q2
2015,3,220.5,333611,2015Q3
2015,4,220.7,333611,2015Q4
2016,1,220.4,333611,2016Q1
2016,2,221.0,333611,2016Q2
2016,3,219.8,333611,2016Q3
2016,4,219.2,333611,2016Q4
2017,1,213.1,333611,2017Q1
2017,2,216.1,333611,2017Q2
2017,3,214.6,333611,2017Q3
2017,4,204.4,333611,2017Q4
2018,1,211.1,333611,2018Q1
2018,2,210.3,333611,2018Q2
2018,3,211.8,333611,2018Q3
2018,4,218.2,333611,2018Q4
2019,1,220.2,333611,2019Q1
2019,2,222.1,333611,2019Q2
2019,3,223.4,333611,2019Q3
2019,4,224.5,333611,2019Q4
2020,1,226.7,333611,2020Q1
2020,2,228.7,333611,2020Q2
2020,3,229.1,333611,2020Q3
2020,4,230.3,333611,2020Q4
2021,1,231.5,333611,2021Q1
2021,2,233.6,333611,2021Q2
2021,3,235.343,333611,2021Q3
2021,4,236.761,333611,2021Q4
2022,1,240.664,333611,2022Q1
2022,2,249.208,333611,2022Q2
2022,3,246.131,333611,2022Q3
2022,4,247.617,333611,2022Q4
2023,1,256.581,333611,2023Q1
2023,2,256.986,333611,2023Q2
2023,3,259.784,333611,2023Q3
2023,4,261.91,333611,2023Q4
2024,1,263.257,333611,2024Q1
2024,2,266.306,333611,2024Q2
2024,3,267.029,333611,2024Q3
2024,4,270.376,333611,2024Q4
2025,1,276.915,333611,2025Q1
2025,2,276.002,333611,2025Q2
1947,1,12.8,333612,1947Q1
1947,2,13.1,333612,1947Q2
1947,3,13.4,333612,1947Q3
1947,4,13.8,333612,1947Q4
1948,1,14.2,333612,1948Q1
1948,2,14.4,333612,1948Q2
1948,3,15.5,333612,1948Q3
1948,4,15.7,333612,1948Q4
1949,1,15.9,333612,1949Q1
1949,2,15.6,333612,1949Q2
1949,3,15.5,333612,1949Q3
1949,4,15.4,333612,1949Q4
1950,1,15.4,333612,1950Q1
1950,2,15.5,333612,1950Q2
1950,3,16.5,333612,1950Q3
1950,4,18.1,333612,1950Q4
1951,1,18.3,333612,1951Q1
1951,2,18.3,333612,1951Q2
1951,3,18.3,333612,1951Q3
1951,4,18.3,333612,1951Q4
1952,1,18.1,333612,1952Q1
1952,2,18.1,333612,1952Q2
1952,3,18.1,333612,1952Q3
1952,4,18.1,333612,1952Q4
1953,1,18.2,333612,1953Q1
1953,2,18.6,333612,1953Q2
1953,3,19.1,333612,1953Q3
1953,4,19.4,333612,1953Q4
1954,1,19.4,333612,1954Q1
1954,2,19.4,333612,1954Q2
1954,3,19.4,333612,1954Q3
1954,4,19.3,333612,1954Q4
1955,1,19.9,333612,1955Q1
1955,2,20.0,333612,1955Q2
1955,3,21.1,333612,1955Q3
1955,4,21.6,333612,1955Q4
1956,1,21.9,333612,1956Q1
1956,2,22.5,333612,1956Q2
1956,3,23.6,333612,1956Q3
1956,4,23.9,333612,1956Q4
1957,1,24.3,333612,1957Q1
1957,2,24.5,333612,1957Q2
1957,3,24.8,333612,1957Q3
1957,4,24.9,333612,1957Q4
1958,1,25.0,333612,1958Q1
1958,2,25.0,333612,1958Q2
1958,3,25.0,333612,1958Q3
1958,4,25.3,333612,1958Q4
1959,1,25.4,333612,1959Q1
1959,2,25.4,333612,1959Q2
1959,3,25.5,333612,1959Q3
1959,4,26.3,333612,1959Q4
1960,1,26.3,333612,1960Q1
1960,2,26.4,333612,1960Q2
1960,3,26.9,333612,1960Q3
1960,4,27.0,333612,1960Q4
1961,1,27.0,333612,1961Q1
1961,2,27.0,333612,1961Q2
1961,3,27.0,333612,1961Q3
1961,4,26.9,333612,1961Q4
1962,1,27.3,333612,1962Q1
1962,2,27.3,333612,1962Q2
1962,3,27.3,333612,1962Q3
1962,4,27.6,333612,1962Q4
1963,1,27.9,333612,1963Q1
1963,2,27.9,333612,1963Q2
1963,3,28.2,333612,1963Q3
1963,4,28.6,333612,1963Q4
1964,1,28.7,333612,1964Q1
1964,2,28.8,333612,1964Q2
1964,3,28.8,333612,1964Q3
1964,4,29.1,333612,1964Q4
1965,1,29.4,333612,1965Q1
1965,2,29.6,333612,1965Q2
1965,3,30.0,333612,1965Q3
1965,4,30.1,333612,1965Q4
1966,1,30.0,333612,1966Q1
1966,2,30.4,333612,1966Q2
1966,3,30.6,333612,1966Q3
1966,4,31.0,333612,1966Q4
1967,1,31.0,333612,1967Q1
1967,2,31.2,333612,1967Q2
1967,3,31.3,333612,1967Q3
1967,4,31.5,333612,1967Q4
1968,1,31.9,333612,1968Q1
1968,2,32.0,333612,1968Q2
1968,3,32.3,333612,1968Q3
1968,4,32.7,333612,1968Q4
1969,1,33.0,333612,1969Q1
1969,2,33.3,333612,1969Q2
1969,3,33.7,333612,1969Q3
1969,4,34.4,333612,1969Q4
1970,1,35.0,333612,1970Q1
1970,2,36.1,333612,1970Q2
1970,3,36.5,333612,1970Q3
1970,4,37.1,333612,1970Q4
1971,1,37.2,333612,1971Q1
1971,2,37.6,333612,1971Q2
1971,3,37.7,333612,1971Q3
1971,4,37.7,333612,1971Q4
1972,1,37.9,333612,1972Q1
1972,2,39.1,333612,1972Q2
1972,3,39.3,333612,1972Q3
1972,4,39.6,333612,1972Q4
1973,1,39.9,333612,1973Q1
1973,2,40.5,333612,1973Q2
1973,3,40.5,333612,1973Q3
1973,4,41.5,333612,1973Q4
1974,1,42.2,333612,1974Q1
1974,2,44.5,333612,1974Q2
1974,3,49.3,333612,1974Q3
1974,4,52.0,333612,1974Q4
1975,1,53.0,333612,1975Q1
1975,2,54.6,333612,1975Q2
1975,3,54.9,333612,1975Q3
1975,4,55.5,333612,1975Q4
1976,1,56.7,333612,1976Q1
1976,2,57.6,333612,1976Q2
1976,3,58.4,333612,1976Q3
1976,4,59.2,333612,1976Q4
1977,1,59.8,333612,1977Q1
1977,2,60.7,333612,1977Q2
1977,3,62.4,333612,1977Q3
1977,4,63.7,333612,1977Q4
1978,1,64.4,333612,1978Q1
1978,2,65.9,333612,1978Q2
1978,3,67.7,333612,1978Q3
1978,4,69.2,333612,1978Q4
1979,1,71.0,333612,1979Q1
1979,2,72.8,333612,1979Q2
1979,3,74.8,333612,1979Q3
1979,4,76.8,333612,1979Q4
1980,1,79.0,333612,1980Q1
1980,2,81.7,333612,1980Q2
1980,3,84.3,333612,1980Q3
1980,4,87.1,333612,1980Q4
1981,1,88.9,333612,1981Q1
1981,2,91.4,333612,1981Q2
1981,3,93.8,333612,1981Q3
1981,4,95.6,333612,1981Q4
1982,1,97.3,333612,1982Q1
1982,2,97.4,333612,1982Q2
1982,3,98.3,333612,1982Q3
1982,4,97.4,333612,1982Q4
1983,1,98.2,333612,1983Q1
1983,2,98.5,333612,1983Q2
1983,3,98.5,333612,1983Q3
1983,4,100.0,333612,1983Q4
1984,1,100.7,333612,1984Q1
1984,2,101.1,333612,1984Q2
1984,3,102.7,333612,1984Q3
1984,4,103.2,333612,1984Q4
1985,1,104.0,333612,1985Q1
1985,2,105.6,333612,1985Q2
1985,3,105.9,333612,1985Q3
1985,4,105.0,333612,1985Q4
1986,1,105.8,333612,1986Q1
1986,2,106.7,333612,1986Q2
1986,3,106.9,333612,1986Q3
1986,4,107.1,333612,1986Q4
1987,1,107.3,333612,1987Q1
1987,2,107.4,333612,1987Q2
1987,3,108.2,333612,1987Q3
1987,4,109.3,333612,1987Q4
1988,1,110.6,333612,1988Q1
1988,2,111.3,333612,1988Q2
1988,3,112.1,333612,1988Q3
1988,4,112.9,333612,1988Q4
1989,1,115.2,333612,1989Q1
1989,2,116.0,333612,1989Q2
1989,3,116.8,333612,1989Q3
1989,4,118.5,333612,1989Q4
1990,1,119.9,333612,1990Q1
1990,2,120.1,333612,1990Q2
1990,3,121.8,333612,1990Q3
1990,4,122.7,333612,1990Q4
1991,1,123.8,333612,1991Q1
1991,2,124.6,333612,1991Q2
1991,3,124.7,333612,1991Q3
1991,4,126.1,333612,1991Q4
1992,1,127.2,333612,1992Q1
1992,2,127.4,333612,1992Q2
1992,3,128.4,333612,1992Q3
1992,4,128.4,333612,1992Q4
1993,1,131.0,333612,1993Q1
1993,2,133.4,333612,1993Q2
1993,3,134.3,333612,1993Q3
1993,4,135.4,333612,1993Q4
1994,1,138.4,333612,1994Q1
1994,2,138.8,333612,1994Q2
1994,3,137.6,333612,1994Q3
1994,4,138.1,333612,1994Q4
1995,1,144.0,333612,1995Q1
1995,2,145.6,333612,1995Q2
1995,3,147.2,333612,1995Q3
1995,4,149.7,333612,1995Q4
1996,1,150.6,333612,1996Q1
1996,2,150.6,333612,1996Q2
1996,3,150.6,333612,1996Q3
1996,4,153.0,333612,1996Q4
1997,1,155.0,333612,1997Q1
1997,2,155.1,333612,1997Q2
1997,3,155.3,333612,1997Q3
1997,4,157.0,333612,1997Q4
1998,1,197.6,333612,1998Q1
1998,2,197.5,333612,1998Q2
1998,3,197.4,333612,1998Q3
1998,4,199.2,333612,1998Q4
1999,1,202.0,333612,1999Q1
1999,2,202.0,333612,1999Q2
1999,3,202.3,333612,1999Q3
1999,4,208.5,333612,1999Q4
2000,1,210.7,333612,2000Q1
2000,2,210.7,333612,2000Q2
2000,3,210.7,333612,2000Q3
2000,4,215.5,333612,2000Q4
2001,1,219.5,333612,2001Q1
2001,2,219.2,333612,2001Q2
2001,3,219.0,333612,2001Q3
2001,4,222.8,333612,2001Q4
2002,1,224.0,333612,2002Q1
2002,2,224.0,333612,2002Q2
2002,3,224.0,333612,2002Q3
2002,4,233.4,333612,2002Q4
2003,1,235.0,333612,2003Q1
2003,2,234.8,333612,2003Q2
2003,3,234.8,333612,2003Q3
2003,4,239.6,333612,2003Q4
